Filename,Duration (seconds),Chroma_stft,Spectral_centroid,Spectral_bandwidth,Spectral_rolloff,Rmse,Zero_crossing_rate
common_voice_cs_20493379.mp3,2.64,0.60386896,2695.122179666082,2387.9998972479816,5118.4801603618425,0.027497478,0.13369054961622806
common_voice_cs_20493377.mp3,4.032018140589569,0.55646676,2372.050627658175,2418.5595796759276,4883.705717941811,0.06683312,0.11727449263649425
common_voice_cs_20493376.mp3,6.096009070294785,0.5060549,2045.9518808063824,2279.6350670892616,4160.7797832996675,0.0867989,0.08222433460076045
common_voice_cs_20493372.mp3,2.688027210884354,0.5649326,2397.1574690811317,2475.503310157801,4923.121379983836,0.07981099,0.104248046875
common_voice_cs_20493373.mp3,4.968027210884354,0.47670424,1740.4737909567475,1683.6964884134375,3515.2450989339955,0.05089691,0.09321836667640188
common_voice_cs_20493374.mp3,2.7120181405895694,0.4928293,1586.7838222018709,2140.0809625386637,3310.5919471153848,0.106973134,0.058347522702991456
common_voice_cs_20493375.mp3,3.648027210884354,0.45769638,1789.098199281924,1623.932877427586,3458.8729665249207,0.056468252,0.10360833662974683
common_voice_cs_20493371.mp3,5.328027210884354,0.4011053,1599.7469923086583,1517.4091869092465,2988.527725883152,0.074107856,0.09085640285326087
common_voice_cs_20493370.mp3,2.784036281179138,0.41133773,1899.6063545265147,1647.1900703470862,3578.818359375,0.072748706,0.11565755208333334
common_voice_cs_20493368.mp3,2.784036281179138,0.48597488,1979.5223894376616,1539.681477400391,3420.6390380859375,0.051748324,0.13548177083333332
common_voice_cs_20493369.mp3,4.992018140589569,0.42306453,1600.054704127382,1560.7451775055422,3187.4649118822676,0.08171744,0.08352334665697675
common_voice_cs_20485632.mp3,2.736009070294785,0.5386766,2374.645360029811,1791.7226116231493,4257.460978879767,0.04253321,0.1646376787605932
common_voice_cs_20485628.mp3,4.656009070294784,0.43083152,2302.253446746125,2019.650593297706,4543.666554920709,0.06439271,0.13829048118781095
common_voice_cs_20485626.mp3,4.2240362811791385,0.38547394,2169.365219990976,1966.7041335290776,4331.545785757212,0.064214356,0.12491951407967034
common_voice_cs_20485625.mp3,4.2240362811791385,0.47022232,2566.4793758461747,2181.721100937831,5050.364332932692,0.04962421,0.15897310697115385
common_voice_cs_20485624.mp3,3.8160090702947844,0.49747118,2746.900802964991,2288.5638107524223,5431.848366477273,0.044329766,0.17301432291666666
common_voice_cs_20485627.mp3,4.104036281179138,0.42597115,2368.0573569500825,2135.5752467063026,4837.549655720339,0.046562143,0.13447044932909605
common_voice_cs_20485622.mp3,2.0640362811791384,0.55756587,2321.0182704452454,1710.884434759096,4181.433516941714,0.04351176,0.17029494382022473
common_voice_cs_20485623.mp3,4.344036281179139,0.41706556,2148.412659613806,1639.8565250861925,3716.367421251662,0.073047265,0.13095807014627658
common_voice_cs_20485620.mp3,3.264036281179138,0.41408604,2313.923576398297,1713.9803667897054,4065.117499168883,0.06958333,0.15587599734042554
common_voice_cs_20485621.mp3,3.3840362811791382,0.47711036,2277.0170298039225,1643.0072952219973,3931.136959546233,0.0701074,0.1627113655821918
common_voice_cs_20485619.mp3,4.8960090702947845,0.44080037,2163.805624504244,1685.7283412337035,3890.723234782287,0.084634915,0.14271465861966826
common_voice_cs_20485618.mp3,2.9760090702947846,0.43890673,2003.4720070121766,1783.3406295306868,3924.8018486555234,0.07637718,0.10700929626937984
common_voice_cs_20485615.mp3,2.5440362811791384,0.5002391,2211.7465281740538,1689.6098120316058,3930.0053267045455,0.064119905,0.1608709161931818
common_voice_cs_20485616.mp3,2.4960090702947846,0.48311183,2108.0081088271554,1710.5529441397362,3845.770263671875,0.06387233,0.1451958550347222
common_voice_cs_20485613.mp3,3.6240362811791385,0.45050296,2043.5119338969723,1835.4888338686374,3988.5801278861463,0.07281463,0.12876318670382167
common_voice_cs_20485617.mp3,2.1840362811791385,0.5643725,2312.150160693063,1895.4322674219309,4335.993780838816,0.041609596,0.1436009457236842
common_voice_cs_20485612.mp3,5.064036281179138,0.4356613,2187.576749854052,1932.812673659632,4385.300727739726,0.071369715,0.13773990439497716
common_voice_cs_20485610.mp3,2.3760090702947845,0.5217641,2787.329979049176,2418.615075589012,5827.135637894417,0.03727124,0.17159530491504854
common_voice_cs_20485614.mp3,2.736009070294785,0.44055328,2309.547062476791,1621.852170699936,3944.1346249337926,0.047107514,0.16277145127118645
common_voice_cs_20485611.mp3,3.3840362811791382,0.4922353,2606.3256948013955,2261.9871198743494,5372.460435841182,0.042609863,0.16484174336472604
common_voice_cs_20485503.mp3,2.9760090702947846,0.5233339,3529.8938822144346,2824.5671581287793,7052.290947492733,0.019097988,0.23805035731589147
common_voice_cs_20485502.mp3,4.584036281179138,0.48474213,3375.286526902881,2561.6143421676534,6309.500399502841,0.0268736,0.2285452178030303
common_voice_cs_20485499.mp3,4.056009070294785,0.47659186,2534.9063294723965,2076.388809782227,4746.7177734375,0.025521824,0.16904575892857143
common_voice_cs_20485500.mp3,3.864036281179138,0.47532186,3414.6798695348025,2561.2958479949784,6320.833235872006,0.02779061,0.21363620415419163
common_voice_cs_20485498.mp3,2.4240362811791383,0.45999387,2428.711073563377,1847.788523538091,4290.029296875,0.052996904,0.16876860119047618
common_voice_cs_20485497.mp3,1.9440362811791383,0.46588165,2534.651510783836,1877.930422798132,4537.60986328125,0.042603273,0.17672874813988096
common_voice_cs_20485501.mp3,3.3840362811791382,0.5172702,2613.5353826642972,2127.3628171655932,5056.910517444349,0.026561018,0.1649353863441781
common_voice_cs_20485496.mp3,2.784036281179138,0.50183815,2267.286905383338,1827.1177866512212,4073.184814453125,0.047470223,0.14547932942708333
common_voice_cs_20485494.mp3,5.064036281179138,0.45214844,2056.721280567937,1624.2980415113066,3606.959011130137,0.05295534,0.1429861408390411
common_voice_cs_20485495.mp3,4.944036281179138,0.47131252,2277.5494427891817,1842.8882420599257,4207.264387103874,0.05060517,0.15361373973004694
common_voice_cs_20485493.mp3,3.1440362811791385,0.5027823,3182.751102534389,2690.4390689786314,6309.782678940717,0.022267915,0.2067547966452206
common_voice_cs_20485492.mp3,3.864036281179138,0.49423736,3096.425939683881,2599.332986625858,6046.575014034431,0.025745869,0.20588802863023953
common_voice_cs_20485490.mp3,3.264036281179138,0.49526748,3430.7690923211667,2736.2539993256046,6680.485372340426,0.025327737,0.22616079343971632
common_voice_cs_20485489.mp3,5.016009070294785,0.4824352,3386.8322417386507,2569.369800159908,6327.884009576613,0.036347955,0.22939543130760368
common_voice_cs_20485487.mp3,4.8960090702947845,0.43988684,2243.0780063175475,1946.080815325341,4544.7815230672395,0.06971087,0.14114336492890994
common_voice_cs_20485488.mp3,4.584036281179138,0.44495344,2303.3007779154636,2023.1816544824073,4652.041903409091,0.05121035,0.14634380918560605
common_voice_cs_20485491.mp3,2.8560090702947845,0.504639,3718.0847091406836,2894.2591867722713,7260.453387004573,0.01523158,0.24512115726626016
common_voice_cs_20485486.mp3,3.0240362811791384,0.46219492,2524.6221618979575,2275.1733588213006,5305.715499761451,0.046374086,0.15172873926526717
common_voice_cs_20485485.mp3,3.3360090702947844,0.46302572,2553.6079222026174,2278.732932293589,5307.33642578125,0.065994896,0.15470716688368055
common_voice_cs_20485484.mp3,6.456009070294785,0.46008986,2469.6770072328545,2159.205632853029,4979.572517641129,0.061305802,0.14635311659946237
common_voice_cs_20483889.mp3,3.9360090702947845,0.4545528,1820.7053148120187,1642.6714384631405,3447.1491555606617,0.0862073,0.10681008731617647
common_voice_cs_20483888.mp3,2.9760090702947846,0.48287854,1911.1504231336507,1828.3804715745373,3817.970453306686,0.070960335,0.11104045542635659
common_voice_cs_20483883.mp3,4.416009070294785,0.43022767,1907.716717212923,1607.5695779930113,3468.4240530922775,0.084180355,0.12623987647251309
common_voice_cs_20483882.mp3,4.104036281179138,0.47494575,2598.712631470331,1565.005038049139,4101.345256223517,0.07660357,0.1926310911016949
common_voice_cs_20483885.mp3,3.4560090702947845,0.4448331,2582.0831104129984,1692.814821177594,4256.998643299077,0.06632623,0.1891057571308725
common_voice_cs_20483884.mp3,3.4560090702947845,0.47941512,2360.5215094165133,1837.052383711975,4293.417215027265,0.06191166,0.15903549706375839
common_voice_cs_20483886.mp3,4.176009070294785,0.4200706,2267.491932326556,1759.5041641226471,4096.45263671875,0.057193395,0.15148383246527777
common_voice_cs_20483887.mp3,3.4560090702947845,0.48560068,2547.4741323928633,2015.9418446939421,4782.249829593121,0.054910313,0.17284828544463088
common_voice_cs_20483877.mp3,6.096009070294785,0.43060642,3085.2219955433025,2605.067050117008,6206.27032958056,0.026224438,0.2114536299904943
common_voice_cs_20483875.mp3,7.176009070294785,0.44538417,3190.2587390861063,2627.6253714551976,6243.864824848791,0.026122116,0.2107059601814516
common_voice_cs_20483873.mp3,4.944036281179138,0.4288311,4070.6947249073214,3007.4214033001667,7970.8740234375,0.007498832,0.29637984154929575
common_voice_cs_20483851.mp3,2.5440362811791384,0.54770553,2227.5275528949783,2008.2154650158375,4325.824751420455,0.022747315,0.13243075284090908
common_voice_cs_20483849.mp3,5.544036281179138,0.4741748,2405.4527766402643,1927.563400010746,4378.222758400889,0.0616689,0.16132077013598325
common_voice_cs_20483850.mp3,7.704036281179138,0.42912665,2169.8859789255666,1767.3461610600787,3943.592117493411,0.07669994,0.14061323418674698
common_voice_cs_20483874.mp3,4.536009070294784,0.40673533,3187.0463452139948,2569.2390857841406,6218.59130859375,0.016707292,0.22316695232780612
